3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,FireplaceQu,Fireplaces,Foundation,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt_age,TotalLivingArea,NonKitchenBedroomAbvGr,BathRooms
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,508.0,2.0,5.0,2,5.0,Attchd,1274,GasA,9,1Story,1,7.0,Lvl,Gtl,8814,Inside,Reg,0,20,RL,80.0,BrkFace,1,CollgCr,98,5,7,Y,0,CompShg,Gable,Partial,203000.0,New,0,1274.0,264,13,3498.0,2,3
0,4,1Fam,5.0,1.0,6,1,9.0,Y,Norm,SBrkr,0,5,7,Wd Sdng,9.0,1,PConc,750.0,2.0,7.0,2,7.0,Attchd,2810,GasA,9,2Story,1,7.0,Lvl,Gtl,9572,Inside,IR1,0,60,RL,336.0,BrkFace,6,NoRidge,0,5,8,Y,0,CompShg,Gable,Normal,302000.0,WD,0,1453.0,500,28,5849.0,4,3
0,4,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,779.0,3.0,5.0,3,5.0,BuiltIn,2599,GasA,9,2Story,1,7.0,Lvl,Gtl,14774,Corner,IR1,0,60,RL,165.0,BrkFace,5,NoRidge,30,5,9,Y,0,CompShg,Gable,Normal,333168.0,WD,0,1393.0,668,19,5634.0,5,3
0,3,1Fam,5.0,1.0,3,1,5.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,5.0,1,CBlock,280.0,1.0,5.0,1,5.0,Detchd,948,GasA,9,1Story,1,5.0,Lvl,Gtl,8190,Inside,Reg,0,20,RL,0.0,None,10,Edwards,36,6,4,Y,0,CompShg,Hip,Normal,119000.0,WD,0,948.0,0,64,2212.0,1,2
0,4,1Fam,5.0,2.0,5,2,3.0,Y,Norm,SBrkr,0,5,5,HdBoard,7.0,2,CBlock,576.0,2.0,5.0,1,5.0,Attchd,2112,GasA,5,2Story,1,5.0,Lvl,Gtl,11075,Inside,Reg,0,60,RL,0.0,None,6,NAmes,0,5,6,Y,0,CompShg,Gable,Normal,206900.0,WD,0,952.0,280,49,3920.0,4,3
0,3,1Fam,5.0,4.0,1,1,9.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,860.0,3.0,5.0,2,5.0,Attchd,1630,GasA,9,1Story,1,9.0,Lvl,Gtl,10226,Inside,IR1,0,20,RL,270.0,Stone,1,CollgCr,42,5,8,Y,0,CompShg,Gable,Normal,295493.0,WD,0,1622.0,172,10,4596.0,4,3
0,2,TwnhsE,7.0,1.0,1,1,9.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,466.0,2.0,5.0,2,5.0,Attchd,1352,GasA,9,1Story,1,7.0,Lvl,Gtl,4230,Corner,Reg,0,120,FV,0.0,None,4,Somerst,241,5,7,Y,0,CompShg,Gable,Partial,208900.0,New,0,1352.0,0,12,3411.0,2,2
0,3,1Fam,5.0,4.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,748.0,3.0,5.0,2,5.0,Attchd,1787,GasA,9,1Story,1,7.0,Lvl,Gtl,14781,CulDSac,IR2,0,20,RL,178.0,BrkFace,8,CollgCr,150,5,8,Y,0,CompShg,Hip,Normal,275000.0,WD,0,1753.0,198,17,4814.0,3,2
0,3,1Fam,5.0,1.0,5,1,5.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,0.0,0,PConc,248.0,1.0,5.0,1,5.0,Attchd,948,GasA,9,1Story,1,5.0,Bnk,Gtl,10215,Inside,Reg,0,20,RL,132.0,BrkFace,2,Edwards,0,5,4,Y,0,CompShg,Hip,Normal,111000.0,WD,0,864.0,0,64,2192.0,1,1
0,3,1Fam,5.0,1.0,5,3,5.0,Y,Norm,SBrkr,0,5,5,BrkFace,7.0,2,CBlock,442.0,2.0,5.0,2,5.0,Attchd,1478,GasA,7,1Story,1,5.0,Lvl,Gtl,8400,Inside,Reg,0,20,RL,0.0,None,6,NAmes,0,3,6,Y,0,CompShg,Hip,Normal,156500.0,WD,216,1478.0,114,61,3728.0,2,3
0,2,1Fam,0.0,0.0,0,0,0.0,N,Feedr,SBrkr,0,5,5,VinylSd,0.0,0,CBlock,287.0,1.0,3.0,1,5.0,Detchd,720,Floor,5,1Story,1,5.0,Lvl,Gtl,6627,Corner,IR1,0,20,RL,0.0,None,7,BrkSide,0,6,3,Y,0,CompShg,Hip,Normal,72500.0,WD,0,0.0,0,69,1007.0,1,1
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,HdBoard,5.0,1,PConc,564.0,2.0,5.0,2,5.0,Attchd,1923,GasA,9,2Story,1,7.0,Lvl,Gtl,10186,Inside,IR1,0,60,RL,0.0,None,6,NoRidge,39,5,7,Y,0,CompShg,Gable,Normal,190000.0,WD,0,750.0,240,26,3516.0,4,4
0,2,1Fam,5.0,1.0,2,1,5.0,Y,Norm,SBrkr,0,5,3,VinylSd,0.0,0,CBlock,0.0,0.0,0.0,0,0.0,No,708,GasA,7,1Story,1,3.0,HLS,Gtl,5330,Inside,Reg,0,30,RL,0.0,None,12,BrkSide,0,7,4,Y,0,CompShg,Hip,Normal,82500.0,WD,0,420.0,164,78,1292.0,2,1
0,2,1Fam,5.0,3.0,1,1,9.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,895.0,3.0,5.0,2,5.0,Attchd,1795,GasA,9,1Story,1,7.0,Lvl,Gtl,9986,Inside,Reg,0,20,RL,428.0,BrkFace,2,Somerst,49,5,8,Y,0,CompShg,Gable,Partial,147000.0,New,0,1795.0,0,12,4962.0,4,2
0,2,1Fam,3.0,1.0,1,1,5.0,N,Norm,SBrkr,100,5,5,AsbShng,0.0,0,BrkTil,0.0,0.0,0.0,0,0.0,No,796,GasA,3,1Story,1,5.0,Lvl,Gtl,3636,Inside,Reg,0,30,RM,0.0,None,1,IDOTRR,0,4,4,N,0,CompShg,Gable,Normal,55000.0,WD,0,796.0,0,96,1692.0,2,1
0,3,1Fam,5.0,1.0,3,1,5.0,Y,Norm,SBrkr,286,5,5,MetalSd,0.0,0,BrkTil,0.0,0.0,0.0,0,0.0,No,774,GasA,9,1Story,1,7.0,Bnk,Mod,4270,Inside,Reg,0,30,RH,0.0,None,5,Edwards,0,6,3,Y,0,CompShg,Gable,Normal,79000.0,WD,0,544.0,0,87,1604.0,2,1
0,3,1Fam,5.0,1.0,5,1,5.0,Y,Norm,SBrkr,0,7,7,VinylSd,9.0,1,CBlock,264.0,1.0,5.0,1,5.0,Attchd,816,GasA,9,1Story,1,7.0,Lvl,Gtl,6600,Inside,Reg,0,20,RL,0.0,None,10,Mitchel,0,9,5,Y,0,CompShg,Gable,Normal,130500.0,WD,0,816.0,0,36,1896.0,1,2
0,5,1Fam,5.0,1.0,2,1,7.0,Y,Norm,SBrkr,0,7,7,BrkFace,5.0,2,BrkTil,520.0,2.0,5.0,1,3.0,Detchd,2792,GasW,9,1.5Fin,1,5.0,Lvl,Gtl,10440,Corner,Reg,0,50,RM,0.0,None,6,OldTown,547,7,6,Y,0,CompShg,Gable,Normal,256000.0,WD,480,1510.0,0,98,5849.0,2,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,5,VinylSd,5.0,1,PConc,462.0,2.0,5.0,3,5.0,Attchd,1632,GasA,7,2Story,1,5.0,Lvl,Gtl,9084,Inside,IR1,0,60,RL,0.0,None,6,Gilbert,28,5,7,Y,0,CompShg,Hip,Normal,176500.0,WD,0,935.0,0,20,3057.0,4,3
0,3,1Fam,7.0,3.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,825.0,3.0,5.0,2,5.0,Attchd,1588,GasA,9,1Story,1,7.0,Lvl,Gtl,10000,Inside,Reg,0,20,RL,410.0,Stone,12,Somerst,45,5,8,Y,0,CompShg,Hip,Normal,227000.0,WD,0,1588.0,144,12,4600.0,3,2
0,3,1Fam,5.0,3.0,5,1,5.0,Y,Norm,SBrkr,0,5,5,MetalSd,0.0,0,CBlock,576.0,2.0,5.0,1,5.0,Detchd,954,GasA,7,SLvl,1,5.0,Lvl,Gtl,10780,Inside,IR1,0,80,RL,0.0,None,7,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,132500.0,WD,0,911.0,0,42,2441.0,2,1
0,2,1Fam,5.0,2.0,5,1,5.0,Y,Norm,SBrkr,0,5,5,MetalSd,7.0,1,CBlock,288.0,1.0,3.0,1,3.0,Detchd,816,GasA,9,1Story,1,5.0,Lvl,Mod,8877,Inside,Reg,0,20,RL,0.0,None,5,Edwards,0,6,4,Y,0,CompShg,Gable,Normal,100000.0,WD,0,816.0,0,80,1920.0,0,2
0,2,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,190,5,5,Wd Sdng,0.0,0,CBlock,297.0,1.0,5.0,1,5.0,Detchd,1360,GasA,9,1.5Fin,1,7.0,Lvl,Gtl,7200,Corner,Reg,0,50,RM,0.0,None,7,IDOTRR,65,6,5,Y,0,CompShg,Gable,Normal,125500.0,WD,0,803.0,0,80,2715.0,3,2
0,3,TwnhsE,5.0,1.0,2,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,440.0,2.0,5.0,1,5.0,Attchd,1365,GasA,5,2Story,1,5.0,Lvl,Gtl,2368,Inside,Reg,0,160,RM,312.0,None,5,BrDale,36,6,5,Y,0,CompShg,Gable,Normal,125000.0,WD,0,765.0,0,48,2918.0,3,2
0,2,1Fam,5.0,1.0,5,1,7.0,Y,Norm,SBrkr,0,5,5,Plywood,5.0,1,CBlock,630.0,2.0,5.0,2,5.0,Attchd,1334,GasA,5,1Story,1,5.0,Lvl,Gtl,9650,Inside,Reg,0,20,RL,360.0,BrkFace,4,NWAmes,16,5,6,Y,0,CompShg,Gable,Normal,167900.0,WD,0,1350.0,0,41,3690.0,3,3
0,4,Duplex,5.0,1.0,1,1,5.0,Y,Feedr,SBrkr,0,5,5,Plywood,0.0,0,CBlock,506.0,2.0,5.0,1,5.0,Detchd,1656,GasA,5,1Story,2,5.0,Lvl,Gtl,9246,Inside,IR1,0,90,RL,564.0,BrkFace,11,NWAmes,211,5,5,Y,0,CompShg,Gable,Normal,135000.0,WD,0,1656.0,0,45,4593.0,2,2
0,2,1Fam,5.0,1.0,1,1,5.0,N,Feedr,FuseA,0,5,5,Wd Sdng,0.0,0,CBlock,0.0,0.0,0.0,0,0.0,No,693,Grav,3,1Story,1,3.0,Bnk,Mod,4118,Corner,IR1,0,30,RM,0.0,None,3,OldTown,20,4,4,N,0,CompShg,Gable,Normal,52500.0,WD,0,693.0,0,77,1406.0,1,1
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,492.0,2.0,5.0,2,5.0,BuiltIn,1861,GasA,9,2Story,1,7.0,Lvl,Gtl,13450,Corner,IR1,0,60,RL,0.0,None,6,CollgCr,91,5,7,Y,0,CompShg,Gable,Normal,200000.0,WD,0,916.0,146,16,3506.0,4,4
0,3,1Fam,5.0,2.0,3,1,5.0,Y,Norm,SBrkr,0,7,5,MetalSd,0.0,0,CBlock,288.0,1.0,5.0,2,5.0,Attchd,864,GasA,9,1Story,1,5.0,Lvl,Gtl,9560,Corner,IR1,0,20,RL,0.0,None,6,CollgCr,0,7,5,Y,0,CompShg,Hip,Normal,128500.0,WD,0,864.0,0,46,2016.0,1,1
0,3,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,0,5,5,MetalSd,0.0,0,CBlock,480.0,4.0,5.0,1,5.0,Detchd,872,GasA,5,1Story,1,5.0,Lvl,Gtl,8294,Inside,Reg,0,20,RL,0.0,None,6,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,123000.0,WD,0,858.0,0,47,2210.0,1,1
0,3,1Fam,5.0,1.0,6,1,7.0,Y,RRAe,SBrkr,0,5,5,VinylSd,0.0,0,PConc,576.0,2.0,5.0,1,5.0,Detchd,1114,GasA,9,1Story,1,7.0,Lvl,Gtl,13695,Inside,Reg,0,20,RL,0.0,None,7,SawyerW,78,5,6,Y,0,CompShg,Gable,Normal,155000.0,WD,0,1114.0,0,15,2882.0,2,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,647.0,2.0,5.0,2,5.0,Attchd,2169,GasA,9,2Story,1,7.0,Lvl,Gtl,9375,Inside,Reg,0,60,RL,149.0,BrkFace,8,CollgCr,87,5,8,Y,0,CompShg,Gable,Normal,228500.0,WD,0,1284.0,192,16,4528.0,3,3
0,3,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,0,5,5,BrkFace,5.0,1,BrkTil,342.0,2.0,3.0,1,3.0,Detchd,1913,GasA,7,1.5Fin,1,5.0,Bnk,Gtl,7558,Inside,Reg,0,50,RL,0.0,None,3,Crawfor,0,6,6,Y,0,CompShg,Gable,Normal,177000.0,WD,0,896.0,0,90,3151.0,5,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,440.0,2.0,5.0,3,5.0,Attchd,1456,GasA,9,2Story,1,7.0,Lvl,Gtl,11103,Corner,IR1,0,60,RL,0.0,None,7,CollgCr,0,5,7,Y,0,CompShg,Gable,Partial,155835.0,New,0,728.0,0,12,2624.0,4,3
0,2,1Fam,5.0,1.0,5,1,5.0,Y,Norm,FuseA,168,5,5,MetalSd,0.0,0,PConc,308.0,1.0,5.0,1,5.0,Detchd,960,GasA,7,1Story,1,3.0,Lvl,Gtl,6000,Inside,Reg,0,30,RM,0.0,None,7,OldTown,0,4,4,Y,0,CompShg,Hip,Normal,108500.0,WD,0,960.0,0,98,2396.0,2,1
290,3,1Fam,5.0,1.0,4,3,5.0,Y,PosN,SBrkr,0,5,5,BrkFace,7.0,1,CBlock,508.0,2.0,5.0,2,7.0,Attchd,2156,GasA,5,1Story,1,5.0,Lvl,Gtl,20781,CulDSac,IR2,0,20,RL,0.0,None,6,NWAmes,80,7,7,Y,0,CompShg,Hip,Normal,262500.0,WD,0,1568.0,0,50,4602.0,5,2
0,3,1Fam,5.0,4.0,6,1,9.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,712.0,3.0,5.0,3,5.0,Attchd,1776,GasA,9,1Story,1,7.0,HLS,Gtl,15306,Corner,IR1,0,20,RL,100.0,Stone,5,Timber,0,5,8,Y,0,CompShg,Gable,Partial,283463.0,New,0,1732.0,0,12,4320.0,3,3
0,3,1Fam,5.0,4.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,3.0,1,PConc,514.0,2.0,5.0,2,5.0,Attchd,1494,GasA,9,1Story,1,7.0,Low,Gtl,16196,Inside,IR3,0,20,RL,0.0,None,8,SawyerW,25,5,7,Y,0,CompShg,Gable,Normal,215000.0,WD,0,1482.0,402,20,3917.0,1,3
0,4,1Fam,3.0,1.0,2,1,5.0,N,Norm,SBrkr,20,7,5,MetalSd,0.0,0,BrkTil,0.0,0.0,0.0,0,0.0,No,2358,OthW,3,2Story,1,5.0,Lvl,Gtl,5250,Inside,Reg,205,70,RM,0.0,None,12,OldTown,54,5,8,Y,0,CompShg,Gable,Normal,122000.0,WD,0,684.0,0,146,3321.0,3,2
0,6,Duplex,5.0,1.0,2,1,5.0,Y,Artery,SBrkr,0,5,5,MetalSd,0.0,0,CBlock,968.0,4.0,5.0,1,5.0,Detchd,2634,GasA,5,2Story,2,5.0,Lvl,Gtl,11643,Inside,Reg,0,90,RL,368.0,BrkFace,8,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,200000.0,WD,0,1248.0,0,49,5218.0,4,6
0,4,1Fam,5.0,1.0,3,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,7.0,1,CBlock,490.0,2.0,5.0,3,5.0,Attchd,1716,GasA,9,2Story,1,5.0,Lvl,Gtl,9247,Inside,IR1,0,60,RL,318.0,BrkFace,3,NAmes,84,6,6,Y,0,CompShg,Gable,Normal,171000.0,WD,120,858.0,0,56,3586.0,3,2
0,2,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,0,5,7,MetalSd,0.0,0,BrkTil,624.0,2.0,5.0,1,5.0,Detchd,1176,GasA,5,1.5Fin,1,5.0,Lvl,Gtl,6000,Inside,Reg,0,50,RM,0.0,None,7,BrkSide,0,9,6,N,0,CompShg,Gable,Normal,134900.0,WD,0,698.0,210,81,2708.0,1,1
0,4,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,9.0,1,PConc,666.0,3.0,5.0,3,5.0,Attchd,3238,GasA,9,1.5Fin,1,7.0,Lvl,Gtl,14720,CulDSac,IR1,0,50,RL,579.0,BrkFace,3,NoRidge,86,5,8,Y,0,CompShg,Hip,Normal,410000.0,WD,0,2033.0,283,23,6885.0,4,4
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,839.0,3.0,5.0,2,5.0,Attchd,1865,GasA,9,2Story,1,7.0,Lvl,Gtl,10316,Inside,IR1,0,60,RL,0.0,None,6,CollgCr,184,5,7,Y,0,CompShg,Gable,Normal,235000.0,WD,0,992.0,0,18,3880.0,3,4
0,4,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,0,5,5,MetalSd,5.0,1,CBlock,487.0,2.0,5.0,2,5.0,Attchd,1920,GasA,7,SLvl,1,7.0,Lvl,Gtl,10192,Inside,IR1,0,80,RL,143.0,BrkFace,9,NWAmes,98,6,7,Y,0,CompShg,Gable,Normal,170000.0,WD,0,570.0,0,50,3218.0,3,3
0,3,1Fam,5.0,1.0,3,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,264.0,1.0,5.0,2,5.0,Attchd,892,GasA,5,1Story,1,5.0,Lvl,Gtl,9477,Corner,Reg,0,20,RL,65.0,BrkFace,10,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,110000.0,WD,0,864.0,0,52,2085.0,1,1
0,3,1Fam,5.0,1.0,6,1,5.0,Y,Norm,SBrkr,0,5,5,VinylSd,3.0,1,CBlock,500.0,2.0,5.0,3,5.0,Attchd,1078,GasA,9,1Story,1,5.0,Lvl,Gtl,12537,CulDSac,IR1,0,20,RL,0.0,None,4,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,149900.0,WD,0,1078.0,0,47,2656.0,2,3
0,3,Twnhs,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,MetalSd,0.0,0,PConc,440.0,2.0,5.0,1,5.0,Detchd,1573,GasA,9,2Story,1,7.0,Lvl,Gtl,2117,Inside,Reg,0,160,FV,216.0,BrkFace,6,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,177500.0,WD,0,756.0,0,18,3017.0,1,3
0,3,1Fam,5.0,3.0,6,1,9.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,770.0,3.0,5.0,3,5.0,Attchd,1980,GasA,9,1Story,1,9.0,Lvl,Gtl,16737,FR3,Reg,0,20,RL,66.0,BrkFace,9,NridgHt,45,5,9,Y,0,CompShg,Hip,Normal,315000.0,WD,0,1980.0,194,14,5035.0,4,3
0,4,1Fam,3.0,1.0,1,1,5.0,Y,Feedr,SBrkr,301,5,5,MetalSd,0.0,0,BrkTil,621.0,2.0,5.0,2,5.0,BuiltIn,2601,GasA,9,2Story,1,5.0,Lvl,Gtl,9842,Inside,Reg,0,70,RL,0.0,None,5,SWISU,0,6,5,Y,0,CompShg,Gable,Normal,189000.0,WD,0,612.0,183,97,4318.0,3,4
0,3,1Fam,5.0,3.0,5,1,9.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,430.0,2.0,5.0,3,5.0,Attchd,1530,GasA,9,1Story,1,7.0,Low,Mod,16158,Inside,IR1,0,20,RL,16.0,Stone,6,StoneBr,36,5,7,Y,0,CompShg,Hip,Normal,260000.0,WD,0,1530.0,168,13,3710.0,3,3
0,4,1Fam,3.0,1.0,1,1,5.0,Y,Feedr,SBrkr,0,7,5,VinylSd,7.0,1,BrkTil,368.0,1.0,5.0,1,5.0,Attchd,1738,GasA,7,1.5Fin,1,5.0,Lvl,Gtl,12513,FR2,IR1,0,50,RL,0.0,None,6,NAmes,0,4,4,Y,0,CompShg,Gable,Normal,104900.0,WD,0,715.0,55,98,2876.0,2,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,5,VinylSd,7.0,1,PConc,432.0,2.0,5.0,3,5.0,BuiltIn,1412,GasA,9,2Story,1,7.0,Lvl,Gtl,8499,Inside,IR1,0,60,RL,0.0,None,3,Gilbert,36,5,6,Y,0,CompShg,Gable,Partial,156932.0,New,0,616.0,0,12,2496.0,2,3
0,2,TwnhsE,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,MetalSd,0.0,0,PConc,480.0,2.0,5.0,2,5.0,Detchd,1200,GasA,9,2Story,1,7.0,Lvl,Gtl,3180,Inside,Reg,80,160,FV,0.0,None,4,Somerst,166,5,7,Y,0,CompShg,Gable,Abnorml,144152.0,WD,0,600.0,0,13,2526.0,1,3
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,663.0,2.0,5.0,2,5.0,Attchd,1674,GasA,9,2Story,1,7.0,Lvl,Gtl,7500,Inside,Reg,0,60,FV,0.0,None,1,Somerst,96,5,7,Y,0,CompShg,Gable,Normal,216000.0,WD,0,814.0,0,18,3247.0,3,4
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,588.0,2.0,5.0,2,5.0,Attchd,1790,GasA,9,2Story,1,7.0,Lvl,Gtl,9179,Inside,IR1,0,60,RL,158.0,BrkFace,6,CollgCr,88,5,7,Y,0,CompShg,Gable,Abnorml,193000.0,WD,0,873.0,0,19,3497.0,3,4
0,4,TwnhsE,5.0,1.0,5,3,5.0,Y,Norm,SBrkr,0,5,5,CemntBd,5.0,1,PConc,336.0,1.0,5.0,2,5.0,Attchd,1475,GasA,9,2Story,1,5.0,Lvl,Gtl,2665,Inside,Reg,0,160,RM,0.0,None,7,MeadowV,26,6,5,Y,0,CompShg,Gable,Normal,127000.0,WD,0,757.0,104,41,2698.0,1,2
0,1,TwnhsE,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,420.0,2.0,5.0,3,5.0,Attchd,848,GasA,9,1Story,1,7.0,Lvl,Gtl,4435,Inside,Reg,0,120,RM,170.0,BrkFace,6,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,144000.0,WD,0,848.0,140,15,2426.0,2,2
0,3,1Fam,5.0,3.0,4,6,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,502.0,2.0,5.0,3,5.0,Attchd,1668,GasA,9,1Story,1,7.0,Lvl,Gtl,10635,FR2,IR2,0,20,RL,171.0,BrkFace,5,CollgCr,262,5,8,Y,0,CompShg,Hip,Normal,232000.0,WD,0,1657.0,0,15,4260.0,4,3
0,2,1Fam,5.0,1.0,5,3,5.0,Y,Artery,SBrkr,198,5,3,CBlock,0.0,0,PConc,338.0,1.0,5.0,3,5.0,Detchd,1374,GasA,9,1.5Fin,1,5.0,Lvl,Gtl,5400,Corner,Reg,0,50,RL,0.0,None,10,OldTown,0,6,4,Y,0,CompShg,Gable,Normal,105000.0,WD,0,840.0,0,98,2750.0,3,1
0,3,1Fam,5.0,3.0,4,1,5.0,Y,Norm,SBrkr,0,5,5,AsbShng,5.0,1,CBlock,377.0,1.0,5.0,2,5.0,BuiltIn,1661,GasA,7,SLvl,1,7.0,Lvl,Gtl,9600,Inside,Reg,0,80,RL,0.0,None,10,NAmes,28,6,6,Y,0,CompShg,Hip,Normal,165500.0,WD,178,992.0,0,63,3236.0,4,2
0,3,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,5,VinylSd,5.0,1,PConc,583.0,2.0,5.0,2,5.0,Detchd,2097,GasA,9,2Story,1,7.0,Lvl,Gtl,9750,Corner,Reg,0,60,RL,0.0,None,6,CollgCr,170,6,7,Y,0,CompShg,Gable,Normal,274300.0,WD,0,1108.0,253,20,4211.0,4,4
0,2,1Fam,5.0,4.0,6,1,9.0,Y,Norm,SBrkr,0,5,9,VinylSd,7.0,2,PConc,804.0,3.0,5.0,2,5.0,Attchd,2633,GasA,9,1Story,1,9.0,Lvl,Gtl,11400,Inside,Reg,0,20,RL,705.0,BrkFace,3,NoRidge,140,5,10,Y,0,CompShg,Hip,Normal,466500.0,WD,0,2633.0,314,17,7229.0,5,4
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,CemntBd,7.0,1,PConc,936.0,3.0,5.0,3,5.0,Attchd,1958,GasA,9,2Story,1,7.0,Lvl,Gtl,10625,Inside,Reg,0,60,FV,0.0,None,7,Somerst,210,5,7,Y,0,CompShg,Gable,Normal,250000.0,WD,0,1026.0,154,13,4284.0,5,3
0,3,1Fam,5.0,4.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,722.0,3.0,5.0,3,5.0,Attchd,1571,GasA,9,1Story,1,7.0,HLS,Gtl,10991,Inside,IR1,0,20,RL,80.0,BrkFace,12,Timber,36,5,8,Y,0,CompShg,Gable,Partial,239000.0,New,0,1571.0,100,11,4080.0,3,2
0,2,1Fam,5.0,2.0,3,1,7.0,N,Norm,SBrkr,0,5,5,Wd Sdng,0.0,0,BrkTil,160.0,1.0,5.0,1,3.0,Detchd,790,GasA,5,1Story,1,5.0,Bnk,Gtl,6292,Inside,Reg,0,30,RL,0.0,None,4,SWISU,141,5,6,Y,0,CompShg,Gable,Normal,91000.0,WD,0,768.0,0,88,1859.0,1,1
0,3,1Fam,5.0,1.0,2,4,5.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,0.0,0,CBlock,660.0,2.0,5.0,1,5.0,Detchd,1604,GasA,9,1.5Fin,1,5.0,Lvl,Gtl,10998,Inside,Reg,0,50,RL,0.0,None,7,Edwards,68,5,5,Y,0,CompShg,Gable,Normal,117000.0,WD,0,984.0,0,77,3316.0,2,2
0,2,Twnhs,3.0,1.0,4,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,264.0,1.0,5.0,1,5.0,Detchd,987,GasA,5,2Story,1,5.0,Lvl,Gtl,1953,Inside,Reg,0,160,RM,408.0,BrkFace,6,BrDale,0,5,6,Y,0,CompShg,Gable,Normal,83000.0,WD,0,483.0,72,45,2214.0,2,2
